year,month,EU,EN,UE,UN,NE,NU,EU_Layoff,EU_Quit,EU_Other,EN_Layoff,EN_Quit,EN_Other
1991,11,.0173648,.0254406,.25105339,.20010149,.039225101,.024765501,.0122612,.0025352,.0025684,.0085033001,.0111134,.0058239
1991,12,.0149636,.0212743,.1833826,.2014361,.0334071,.0221221,.0111517,.0014923,.0023195001,.0070727998,.0076839998,.0065175002
1992,1,.023019001,.029526901,.21881659,.19102409,.0430356,.028293701,.0176016,.0021988,.0032186999,.0091653997,.0120478,.0083138002
1992,2,.0165271,.022205601,.2054168,.1631048,.037143301,.0271961,.0126354,.001344,.0025477,.0068019,.0080511002,.0073525999
1992,3,.014153,.0220751,.2123058,.1629943,.040630601,.0259794,.0098441998,.0018562,.0024524999,.0049836999,.0089069,.0081845997
1992,4,.0146183,.025273999,.252276,.1941092,.0404277,.0259219,.0103753,.0021921999,.0020508,.0080287,.0095878001,.0076575
1992,5,.0149555,.0247279,.2366688,.1821184,.045352399,.031285301,.0100532,.0018567001,.0030455999,.0078982003,.0093901996,.0074395998
1992,6,.016459901,.026390299,.23134281,.1680167,.0546331,.038770601,.010651,.0018734999,.0039353999,.0085057002,.0084209004,.0094635999
1992,7,.017485499,.027829999,.27212599,.1821916,.056988701,.0331771,.0115477,.0025528001,.0033849999,.0084902998,.0083181001,.0110216
1992,8,.0153133,.030742399,.2328444,.1927985,.043654699,.0272264,.0098211002,.0023878,.0031043999,.0077414,.0122202,.0107808
1992,9,.016878899,.039066799,.249874,.205091,.047996402,.0273846,.0104739,.0023018001,.0041033002,.007944,.024156701,.0069661001
1992,10,.0153581,.028740101,.27377191,.19802751,.048191998,.0256665,.0101305,.0018561,.0033714001,.0074009001,.0130404,.0082988003
1992,11,.0154921,.0224717,.2229652,.187737,.039558001,.0255946,.0108871,.0021742999,.0024307,.0068450002,.0074254,.0082013002
1992,12,.0150887,.0224363,.2067731,.2033256,.035118401,.024525,.0106902,.0018927,.0025057001,.0085528996,.0057056001,.0081778001
1993,1,.0200227,.030504201,.1809089,.19568869,.0384476,.027657701,.0148463,.0019598999,.0032164,.0101592,.0099582002,.0103868
1993,2,.0146571,.024103601,.2104191,.1954975,.043929402,.028619099,.01026,.0022237001,.0021732999,.0077795,.0090976004,.0072265002
1993,3,.0151136,.0226855,.2254118,.183778,.0400538,.0238405,.0104265,.0018492,.0028379001,.0060422001,.0079404004,.0087029999
1993,4,.0140697,.0283984,.26879701,.1903809,.039935701,.0261428,.0090980995,.0020318001,.0029396999,.0072883,.0115598,.0095504001
1993,5,.0140773,.024521099,.2470776,.172456,.0478356,.028287901,.0085092001,.0017342001,.0038339,.0068786,.0089927996,.0086497003
1993,6,.0150538,.024630601,.2360494,.1660246,.0575611,.035473201,.0093780998,.0022881001,.0033875001,.0088537997,.0080485996,.0077281999
1993,7,.0177518,.0281156,.29114309,.19350091,.053407598,.0301299,.0113663,.0030169,.0033686,.0076965,.0098853,.0105338
1993,8,.0143967,.0308544,.24363559,.2058197,.045767002,.025629999,.0097287996,.002018,.0026499,.010792,.0110303,.0090321004
1993,9,.015750799,.042808399,.28082591,.203328,.052745499,.026131701,.0094873002,.0026833001,.0035802999,.0078491997,.025005801,.0099534998
1993,10,.0141142,.024358399,.2493639,.1978156,.044255599,.0262089,.0089368997,.0024216,.0027558,.0045886999,.011954,.0078157997
1993,11,.0142718,.023953499,.22880679,.2081818,.038858,.0229562,.0092837,.0025237999,.0024643,.0082436996,.0096907001,.0060192002
1993,12,.0144694,.022863301,.2225842,.21348441,.038083099,.022074901,.0105081,.0015131,.0024480999,.0078065,.0086875996,.0063692001
1994,1,.0234141,.035166699,.2055736,.2427585,.056923401,.028864101,.017660599,.0021929999,.0035605,.0075127999,.0133351,.0143188
1994,2,.0134855,.0256627,.2437157,.20464399,.045487098,.0298371,.0097083999,.0015210001,.0022561001,.0053754998,.0105235,.0097637
1994,3,.0131657,.0244588,.24730609,.21310811,.042332299,.0295961,.0092193997,.0015647,.0023815001,.0047149002,.0103109,.0094328998
1994,4,.0144132,.0259804,.28392109,.2338509,.041748799,.0276023,.0093312003,.0020794999,.0030026,.0043694,.0095496997,.0120613
1994,5,.0120783,.0253381,.27905959,.2392417,.045226801,.027480301,.007524,.001714,.0028403001,.0060871001,.0084493998,.0108016
1994,6,.015891001,.029374501,.28534779,.25308239,.063657902,.0377561,.0099855997,.0021871,.0037183,.0056812,.0103061,.0133873
1994,7,.0154963,.0277199,.28456321,.23968931,.049104799,.032341801,.0104122,.0020789001,.0030052001,.0061455001,.0088582998,.012716
1994,8,.0145114,.031409498,.27524051,.246424,.046278998,.0299033,.0093593998,.0019739999,.003178,.0047094999,.0150821,.011618
1994,9,.0150429,.041186601,.31772199,.2410879,.051957,.027328299,.0088721002,.0025353001,.0036355001,.0036925001,.028113499,.0093804998
1994,10,.0112239,.0249584,.27016991,.23390619,.045080598,.0275671,.0075717,.0012761001,.0023761,.0033577001,.0114138,.0101869
1994,11,.0139401,.024716901,.25004461,.25649169,.042349901,.023539999,.0096308002,.0016238,.0026856,.0035629999,.0108456,.0103083
